tipo,arquivo_local,pagina_origem,caminho_setorial,rotulo,legenda_ia,sha256,bytes
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/01_lymph-node/11_lymph-node-10/imagens/marcadores/Or.Ly_.Node-10-5-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/lymph-node/lymph-node-10/,Órgãos e Sistemas > Sistema Linfoide > Organs > Lymph Node > Lymph node 10,Medulla,"Camada transparente de anotacao da pagina 'Lymph node: hilum'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Node-10.jpg'. Destaca a estrutura ou conceito 'Medulla' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The hilum is the indented portion of a lymph node where the efferent lymphatics and venules exit and where arterioles enter. The hilum contains a network of anastomosing efferent vessels that receive the lymph passing through the medullary sinuses. Filling the hilum is supporting connective tissue and adipose tissue. 100x. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Lymph Node > Lymph node 10. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/lymph-node/lymph-node-10/, acesso em 2026-08-07.",8fb4113c460181d7023f21606f1e6e26a38bbf820ee6b0b9d621a58d4eb4b8c0,24813
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/01_lymph-node/11_lymph-node-10/imagens/marcadores/Or.Ly_.Node-10-6-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/lymph-node/lymph-node-10/,Órgãos e Sistemas > Sistema Linfoide > Organs > Lymph Node > Lymph node 10,Cortex,"Camada transparente de anotacao da pagina 'Lymph node: hilum'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Node-10.jpg'. Destaca a estrutura ou conceito 'Cortex' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The hilum is the indented portion of a lymph node where the efferent lymphatics and venules exit and where arterioles enter. The hilum contains a network of anastomosing efferent vessels that receive the lymph passing through the medullary sinuses. Filling the hilum is supporting connective tissue and adipose tissue. 100x. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Lymph Node > Lymph node 10. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/lymph-node/lymph-node-10/, acesso em 2026-08-07.",ed98328dae9e4236ec8eba0ea1d95ef2b4a6aa4accc33f93c2abe518abc28829,20055
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/01_lymph-node/11_lymph-node-10/imagens/marcadores/Or.Ly_.Node-10-7-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/lymph-node/lymph-node-10/,Órgãos e Sistemas > Sistema Linfoide > Organs > Lymph Node > Lymph node 10,Image source,"Camada transparente de anotacao da pagina 'Lymph node: hilum'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Node-10.jpg'. Destaca a estrutura ou conceito 'Image source' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Image taken of a slide from the University of Michigan collection.. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Lymph Node > Lymph node 10. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/lymph-node/lymph-node-10/, acesso em 2026-08-07.",18dde66607038d351eb48f21bcc02539ce5eb0ca32847be3df8f40d8063549fe,17430
imagem-base,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/02_spleen/01_spleen-1/imagens/base/Or.Ly_.Or_.Spleen-1.jpg,https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/,Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1,,"Imagem-base educacional de histologia da pagina 'Spleen', no setor Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1. Descricao original da pagina: The spleen, in the upper left quadrant of the abdomen, filters blood, responding to blood-borne antigens, and also removes aged red blood cells and platelets. The spleen is subdivided into white pulp and red pulp, named because of their appearance in the fresh state. Reticular connective tissue forms the stroma. Because it filters blood, the spleen has an intricate vascular supply. 40x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/, acesso em 2026-08-07.",445da67d49b305282abcd260c9d07efdce8d95fb7e925102264511ada1aa4e3a,1163415
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/02_spleen/01_spleen-1/imagens/marcadores/Or.Ly_.Or_.Spleen-1-1-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/,Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1,Capsule,"Camada transparente de anotacao da pagina 'Spleen'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Or_.Spleen-1.jpg'. Destaca a estrutura ou conceito 'Capsule' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the spleen projects into the abdominal cavity, it is covered by a serosa, which overlies a dense connective tissue capsule. Long trabeculae extend from the capsule into the organ. Arteries enter the spleen at its hilum and travel in the trabeculae to supply splenic parenchyma. Veins leave the parenchyma, enter the trabeculae and exit at the hilum. Reticular connective tissue forms the stroma of the splenic interior.. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/, acesso em 2026-08-07.",d8f03dda883c2299fc6643caea683b8e3b7a68a0756bf9e43a2e082854fa35e4,16439
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/02_spleen/01_spleen-1/imagens/marcadores/Or.Ly_.Or_.Spleen-1-2-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/,Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1,Trabecula,"Camada transparente de anotacao da pagina 'Spleen'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Or_.Spleen-1.jpg'. Destaca a estrutura ou conceito 'Trabecula' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Because the spleen projects into the abdominal cavity, it is covered by a serosa, which overlies a dense connective tissue capsule. Long trabeculae extend from the capsule into the organ. Arteries enter the spleen at its hilum and travel in the trabeculae to supply splenic parenchyma. Veins leave the parenchyma, enter the trabeculae and exit at the hilum. Reticular connective tissue forms the stroma of the splenic interior.. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/, acesso em 2026-08-07.",fae7dbc67896db79daed039f705da5c1cd7d7b2a1b6f383e8266103b54a8b3ac,16793
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/02_spleen/01_spleen-1/imagens/marcadores/Or.Ly_.Or_.Spleen-1-3-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/,Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1,White pulp,"Camada transparente de anotacao da pagina 'Spleen'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Or_.Spleen-1.jpg'. Destaca a estrutura ou conceito 'White pulp' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The white pulp surrounds arterioles after they leave the trabeculae. White pulp consists of both diffuse (T-dependent) and nodular (B-dependent) lymphoid tissues. The diffuse tissue forms a sleeve around each arteriole, called the periarterial lymphoid sheath (PALS). The lymphoid nodules are suspended within these diffuse areas of red pulp.. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/, acesso em 2026-08-07.",143ec8519ddb50710b4758dfa1a5cd37ac51f2cf1c2bdf062343a52d1a158ea7,23540
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/02_spleen/01_spleen-1/imagens/marcadores/Or.Ly_.Or_.Spleen-1-4-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/,Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1,Periarterial lymphoid sheath (PALS),"Camada transparente de anotacao da pagina 'Spleen'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Or_.Spleen-1.jpg'. Destaca a estrutura ou conceito 'Periarterial lymphoid sheath (PALS)' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The white pulp surrounds arterioles after they leave the trabeculae. White pulp consists of both diffuse (T-dependent) and nodular (B-dependent) lymphoid tissues. The diffuse tissue forms a sleeve around each arteriole, called the periarterial lymphoid sheath (PALS). The lymphoid nodules are suspended within these diffuse areas of red pulp.. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/, acesso em 2026-08-07.",c88e36baeb4062704316f24bd6d0fcea9bef62c3fb598a0f2e90419e57158a66,16245
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/02_spleen/01_spleen-1/imagens/marcadores/Or.Ly_.Or_.Spleen-1-5-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/,Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1,Lymphoid nodules,"Camada transparente de anotacao da pagina 'Spleen'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Or_.Spleen-1.jpg'. Destaca a estrutura ou conceito 'Lymphoid nodules' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The white pulp surrounds arterioles after they leave the trabeculae. White pulp consists of both diffuse (T-dependent) and nodular (B-dependent) lymphoid tissues. The diffuse tissue forms a sleeve around each arteriole, called the periarterial lymphoid sheath (PALS). The lymphoid nodules are suspended within these diffuse areas of red pulp.. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/, acesso em 2026-08-07.",189d407fe747963e5fca63ec4bd8838d3ce1847cad2a084936ccdcbc82a1b042,29290
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/02_spleen/01_spleen-1/imagens/marcadores/Or.Ly_.Or_.Spleen-1-6-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/,Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1,Germinal centers,"Camada transparente de anotacao da pagina 'Spleen'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Or_.Spleen-1.jpg'. Destaca a estrutura ou conceito 'Germinal centers' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The white pulp surrounds arterioles after they leave the trabeculae. White pulp consists of both diffuse (T-dependent) and nodular (B-dependent) lymphoid tissues. The diffuse tissue forms a sleeve around each arteriole, called the periarterial lymphoid sheath (PALS). The lymphoid nodules are suspended within these diffuse areas of red pulp.. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/, acesso em 2026-08-07.",1a150dd92539d443995e795417d2af2596ec5491c3c5f6ba02477adc3b91eb48,23077
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/02_spleen/01_spleen-1/imagens/marcadores/Or.Ly_.Or_.Spleen-1-7-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/,Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1,Red pulp,"Camada transparente de anotacao da pagina 'Spleen'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Or_.Spleen-1.jpg'. Destaca a estrutura ou conceito 'Red pulp' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The red pulp consists of splenic cords (of Billroth) and splenic sinuses. Splenic cords are composed of a variety of lymphatic cells supported by reticular connective tissue. The sinuses are vascular channels between the splenic cords. Because of the large number of these vascular sinuses, red pulp appears red in fresh tissue.. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/, acesso em 2026-08-07.",7dc762b762ba0d14aa5e2810f514c63f5d2d58fe942de8b60b985cd937d12ed5,20384
marcador-overlay,04_orgaos-e-sistemas/06_sistema-linfoide/03_organs/02_spleen/01_spleen-1/imagens/marcadores/Or.Ly_.Or_.Spleen-1-8-ping.png,https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/,Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1,Veins in red pulp,"Camada transparente de anotacao da pagina 'Spleen'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Ly_.Or_.Spleen-1.jpg'. Destaca a estrutura ou conceito 'Veins in red pulp' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The red pulp consists of splenic cords (of Billroth) and splenic sinuses. Splenic cords are composed of a variety of lymphatic cells supported by reticular connective tissue. The sinuses are vascular channels between the splenic cords. Because of the large number of these vascular sinuses, red pulp appears red in fresh tissue.. Contexto setorial: Órgãos e Sistemas > Sistema Linfoide > Organs > Spleen > Spleen 1. Origem: Digital Histology, https://digitalhistology.org/organs-systems/lymphoid/organs/spleen/spleen-1/, acesso em 2026-08-07.",d1b6560c287f0421f6e98741adce5e9b7b6f90d6aaa761b62127a66b2d9bc191,23035
imagem-base,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/03_oviduct/05_oviduct-5/imagens/base/O.R.F.OD_.05.jpg,https://digitalhistology.org/organs-systems/reproductive/female/oviduct/oviduct-5/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Oviduct > Oviduct 5,,"Imagem-base educacional de histologia da pagina 'Oviduct: ampulla', no setor Órgãos e Sistemas > Sistema Reprodutor > Feminino > Oviduct > Oviduct 5. Descricao original da pagina: Two folds of the oviductal mucosa of the ampulla are shown. The simple columnar epithelium lining the oviduct possesses both ciliated and secretory cells, whose activity is regulated by ovarian hormones. 1000x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/oviduct/oviduct-5/, acesso em 2026-08-07.",e53520f8d25f8e2ce75d75de4721f77fed6f1fe93bf09b7cd845682b18bda576,2052940
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/03_oviduct/05_oviduct-5/imagens/marcadores/O.R.F.OD_.05.P01.png,https://digitalhistology.org/organs-systems/reproductive/female/oviduct/oviduct-5/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Oviduct > Oviduct 5,Lumen,"Camada transparente de anotacao da pagina 'Oviduct: ampulla'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.OD_.05.jpg'. Destaca a estrutura ou conceito 'Lumen' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Two folds of the oviductal mucosa of the ampulla are shown. The simple columnar epithelium lining the oviduct possesses both ciliated and secretory cells, whose activity is regulated by ovarian hormones. 1000x. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Oviduct > Oviduct 5. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/oviduct/oviduct-5/, acesso em 2026-08-07.",8d96cebed2906e1affb491bc1f18c7595790da3d4dc33eee915ec4a6daae0154,37407
